order_id,customer_id,product_id,product_category_name_english,price,freight_value,TotalPrice,order_purchase_timestamp
bad9f9185410578b6c9c9aa9d544d0b2,5b6a2c2aa5f266b09ac1be50bacff2ca,d03e27d4f155991fbefbd25b974b543a,auto,59.9,13.44,73.34,2017-10-16 00:29:46
64ffd968be8339d1911ef7957f314421,dd78b55f838a0542a2d09404c809a557,88316766399e9545cb650c3ab70208a0,fashion_bags_accessories,39.99,16.79,56.78,2017-07-19 16:39:20
2911b82b07d1481125508ab8b0292446,6d38fd38d3359b955869ecb4aafed5f0,0cf13ac73dbcf6586ba63b89dd1f780a,furniture_decor,55.0,23.32,78.32,2018-03-30 18:40:22
81e5043198a44ddeb226002ff55d8ad4,ddd15ef77c83eea8c534d2896173a927,c1488892604e4ba5cff5b4eb4d595400,furniture_decor,38.5,15.56,54.06,2017-01-09 00:37:18
5cc643c866ee7077eea087b9a7bb60ac,c777c1f4d4d5760dae06502e966f7cca,d011223de539cd224b5c5c8082313d46,furniture_decor,276.0,18.18,294.18,2017-10-29 20:29:12
ee70dab07b713b99c8f8dbe78738d0b6,aa2c25709c60cce0b038f4aabf081b79,82e4ad16521ca131d95e198d507db370,electronics,18.9,12.48,31.38,2017-12-08 17:16:40
485841420c8cee06025e9a75cd58b45d,14e02ed12bffbb5f509fa3010586dc88,8733e369905b1de9a955ced731e9717a,pet_shop,59.99,31.22,91.21000000000001,2017-05-06 23:13:34
2ecc1d9cebb1daded906e43f4c445a5f,35eb4fe5d37565a2e1215d70278eeb12,8c591ab0ca519558779df02023177f44,garden_tools,89.99,26.25,116.24,2017-10-26 20:01:40
3b056e92067a43aaa660bc71598dc68e,52b3da34f204c7de2c9ee201e1491664,88d07a97123a341509effc395bf418c8,fashion_bags_accessories,29.9,9.09,38.989999999999995,2017-11-25 18:51:06
182763e56c47912c77bfd4e730c0fd15,3fdd4a93bb80c78e818830946d34cae1,7fb04722aba7a2b632bac8f9819796f3,health_beauty,79.0,12.26,91.26,2017-06-16 02:32:44
752df1d3d4248c9dc8cca21cd6b42675,e67f669e175f3572055f89dfb87d7c8d,88d6c305d09a6fdc1c34cb51942a280c,,34.3,18.23,52.53,2018-03-12 17:42:36
c71168b3286e7c26a34e005edb6a63e8,f5dde50166526727f7184b05280ccc2b,196616257eff8bc851dc4fc041cbbbe9,furniture_living_room,114.97,25.11,140.07999999999998,2017-07-16 21:38:43
39c5fa1323927c658f09038a61cca654,8566134257ddcec00b712f2bc23de7a4,88a1223b29fac4c3abef8d1369dbbaea,cine_photo,59.0,32.71,91.71000000000001,2017-05-02 12:03:00
be1d612da3d925938a4706d808b7ef53,916022b684a43cb980350c4557eb0f1e,af9286fea546444115e891fd9dcce117,furniture_decor,36.9,8.72,45.62,2017-05-21 18:23:37
794ea528b03e4375968453d2974c6ce2,55ebb25019b36dad5e9aabd5475ce7f5,aa280035c50ba62c746480a59045eec4,toys,39.9,7.78,47.68,2017-06-13 21:34:47
6620ebb2d24058461a5605a2aa2c6375,c8c018e212ca340cf5be63635e834e25,dc879e9d6b20db101d5822d992f48415,cool_stuff,299.0,16.94,315.94,2018-03-12 14:43:29
cccd803c5e04b33ad226cf7beae0f127,940d5acb47467a9a136576b8ec497c29,5440e1ed49a1153d573b1543dd10d95e,perfumery,178.5,9.44,187.94,2017-06-02 15:35:29
d301e4651c2fb09b847fce76b3f73885,5bb539b873ec166dc8588ab1da327c03,72d6074ef5c81ec3102b3f2a052c5f49,health_beauty,139.65,9.39,149.04000000000002,2018-03-06 11:11:12
89126186f0b78662f15170c9e65ee9bb,cd3d0bb78975094b490171b65bca8c64,3438c2b09f5a1bb1ed623d3fecafe3b9,furniture_decor,120.0,19.38,139.38,2018-02-14 19:09:14
328f5537e4f2b1aa64670a89b0169076,da9a7d8638644b34c6082c716a565cd8,15b0e8706bf37a95f2bb3665c4cc4c6c,fashion_underwear_beach,152.0,26.34,178.34,2017-08-10 15:14:52
853927b32b0ebc007ece729a314338cd,be0e2abfe1e57a99b37f471ba7380aa6,f8b624d4e475bb8d1bddf1b65c6a64f6,housewares,179.0,35.05,214.05,2018-01-24 15:42:08
a559cc2d2bc89f9eac193ae83969579e,404beeaac7834e583f80a31179f6d3f1,2722b7e5f68e776d18fe901638034e54,health_beauty,27.9,9.13,37.03,2018-07-05 16:18:39
c6b349edc99be6b983f26587f770f23d,6f1c4cb92372672fc31a3a960b7890a4,50e015dd53fdcfa8502a7e6827e1fbe6,food_drink,46.0,22.93,68.93,2018-05-15 20:51:01
a9fd47117c3f6b4e72456d5331e2bfb1,779609a1ecaee6f5ea1b6e50359c0aa1,f2b67cf6ef88cbc9c2f3e482f558b318,perfumery,99.9,12.2,112.10000000000001,2018-02-01 15:10:56
b6bc67fe4d4fbc4307eafa56be5e4fdd,c47d9490576d1f3daad76499776dc7d8,764292b2b0f73f77a0272be03fdd45f3,furniture_decor,89.9,16.88,106.78,2017-12-11 18:59:40
cb4e81ca4138be621c104eeb865c4a79,40f9561c30a05bebd46159f13de2721f,3606696d19bbcad6cb6c0e985749862f,auto,32.9,24.9,57.8,2017-12-14 00:08:00
39767f4e322daad6653874a11561f42d,cd7022d0579d67f69f0fe2e40dc254de,fa7be99321f2dbb1e518d2139ccb1d39,sports_leisure,59.99,8.88,68.87,2018-03-24 11:54:51
540544251975ba4515aebe0ac8525067,09aa1b31dfac63e1e90d5ddf79560f86,fb29f48bfea41db52e349454f433340e,computers_accessories,22.0,15.1,37.1,2017-06-19 11:02:33
7d4681be1e02a6976f4ce2c0c1891d0c,b818d38f99185a3587952b3e343bad10,c1617123e66d2491ca93ceadfd36203e,bed_bath_table,49.99,23.28,73.27000000000001,2018-04-14 13:12:42
148ba0f4f771be94ad368512ca50a07f,d56a03dc17ca55211e1925ae458ce174,1ec486885049bbb9b79351d150ed18c4,fashion_bags_accessories,49.9,18.23,68.13,2018-03-08 12:50:40
d4d39612c58e84f0170e65b277f676af,223dd22100d71da536fc0535c601591e,1491a8ff192d4b5c369b0eaa2fe33ee5,bed_bath_table,219.99,26.38,246.37,2017-11-30 11:25:11
8272b63d03f5f79c56e9e4120aec44ef,fc3d1daec319d62d49bfb5e1f83123e9,05b515fdc76e888aada3c6d66c201dff,health_beauty,1.2,7.89,9.09,2017-07-16 18:19:25
3bb17a1322700272d8886d9d5e174bd8,95e70e201e5f27dacc75e726e86f85a4,10396249c30f74b20403120c8c3a49c9,watches_gifts,495.0,15.72,510.72,2017-12-03 23:57:30
f52b64a627a310405cfd65e2a23acb23,0c0b4497d7324e5a4e31262c93fbc3c4,7f27a510cfe7b7c16bdba4e185dd7940,furniture_decor,89.9,36.14,126.04,2018-02-12 18:58:50
79f92b33bbe0c43264104fc5ee0b10b2,affc3fb17d0d6e55db542c0b1713bc6a,89321f94e35fc6d7903d36f74e351d40,food,27.9,9.08,36.98,2018-05-13 11:48:19
598cd40a798aa27cded050fe918ffbe7,f36d397e361b66b7220f849320541fd8,5145cef9f9e1293cf8cba2c924eb94e9,office_furniture,259.9,34.07,293.96999999999997,2017-08-31 09:31:20
334366f2e22dfcecc6821c15209f0175,73b76f59bd2fc55339da0a2aa50de623,425a12d4dd8e5e7ba3be5c4157f1fafc,watches_gifts,189.0,15.49,204.49,2017-03-02 23:17:38
cf32d57010a44f75a008544d13445ad9,7b962215806a3c1e6bdb02a9489ec486,dbb67791e405873b259e4656bf971246,computers_accessories,81.99,7.92,89.91,2018-04-07 13:12:24
f9e25e45bfe3cec5f375d833da7ee626,e1da9280fa6ef16ea9b49d9f0aeb279e,f78c2e2b9562f4eb436a275b2a230531,health_beauty,69.9,17.74,87.64,2017-11-24 13:31:46
59629349b860bb43899ea07bf4ec9633,7808ea4b58654518cfe762d80eda6cbe,ef0e165d773ec293c5aeb5470a08b183,cool_stuff,134.99,9.76,144.75,2017-07-24 14:21:25
1ed6ef60cb675a647f2cbb302bc76401,44322bc98a7e16685de8849a4214a00c,5a848e4ab52fd5445cdc07aab1c40e48,,122.99,9.06,132.04999999999998,2018-01-08 23:39:30
18ed848509774f56cc8c1c0a1903ad7f,8f89d962f49f0d7a6d354a4ef3d099c2,309dd69eb83cea38c51709d62befe1a4,construction_tools_construction,49.99,15.1,65.09,2018-02-05 13:13:28
a849dc1b351c9075b4d4b00c45375016,5ddb22c9735c616559a348873e7ba27b,d6a833576187300ac7c315a09c16b96e,electronics,319.99,14.68,334.67,2018-04-19 10:59:31
4360600957f220dadc9cd8589f76a9ac,93d5b6ca3bc75fef4023ee0d759948cf,95e25af33821b9d231e06f1e7cd34d4e,furniture_decor,151.98,17.97,169.95,2018-04-28 21:29:59
bf9acc5990b6873d744ebdbf14a73a92,d114e26102a11cbc6e7b8c37821d1aa5,0152f69b6cf919bcdaf117aa8c43e5a2,bed_bath_table,13.9,16.05,29.950000000000003,2017-04-20 11:33:57
7bad138fc5f9e735ea42ab050ef5e8a3,fa40fedf7b0da81df42137652bc3a25a,a50acd33ba7a8da8e9db65094fa990a4,auto,117.3,14.43,131.73,2018-02-02 12:26:58
8d93dbb3a2a6122ad6f94cf0d35d0616,9cec617fc8c3c3bce39b8133c29efad9,ba5fb4ab9cd70d201b74b5bad9d4ca00,telephony,24.99,17.63,42.62,2018-01-18 19:30:05
3180df618dceb8b0fc74ea13612333fe,376bba723b8b3baca4874090510a051d,e71ce72b19b83080d97cf4f06c90d096,sports_leisure,72.0,12.75,84.75,2017-07-30 17:25:47
8a0c45c3a220380c7e82eb944150e5e1,bb41621dbfca3e75a50bd5b4d4246122,3eef0cb94ba82de806bb30ab743c7655,office_furniture,79.99,41.29,121.28,2018-02-05 12:14:18
dccf99a9f12d7217cd20878c985d55ac,a0786a9a0b79d012f0c4558a7744c594,d69e906470f99256b16bee14a0268fd1,musical_instruments,89.9,15.38,105.28,2017-11-29 03:15:25
478c9895d19d08bb6ab056f97395671a,2b51b026f8944d9089c5b26073f26d86,43354a2ac9eca9f50cb31647c6d5516a,toys,78.9,21.04,99.94,2018-02-28 18:17:06
e47ac2609ce0ccd8dab33391118792fb,30a9fd4c676d1e0be5cf675eb6017c10,3f31ad7df5482b3e8fcaac6ea060574f,watches_gifts,14.9,19.04,33.94,2018-07-12 18:57:13
62fd4c233bdcfa43057b8a4810a855eb,f0cb15d64322022a1942c806cf41c154,dd6a505f83dd3c6326aa9856519e0978,toys,49.9,14.1,64.0,2017-07-05 23:59:10
5dc415d2a18c5bf06c2525fae14fb537,6f8f59c663734b3f188aba68f54342c3,bb7181410b4e02f93f3697f765db53c7,baby,129.99,27.35,157.34,2018-01-02 13:08:31
5410087995e1ebb53c26ce8e52ff29e0,febf66a130bc1bc3d35546f466261511,422b4786464320e3645a7e018ba60d8e,bed_bath_table,15.9,19.38,35.28,2018-07-14 00:04:42
e78008ab9ec891077c0b9e1bb4cc9f29,dac2a878acbf2187202983aa998b1a0b,99903e1e018dd80869032e7e79802059,stationery,14.99,8.72,23.71,2017-10-16 18:18:55
6b5a2cfa488fc5324f22cafe995bd8eb,ea0b4bff98df39909d0bab62c60e0725,f1c7f353075ce59d8a6f3cf58f419c9c,bed_bath_table,157.0,14.7,171.7,2017-09-16 17:43:25
0e5d9583490deb1e011b1c8e7da13398,6bed27564bd99d78d09c1fac13da56fd,9d014ce7c9f42f5d675f893d6abf1339,baby,299.99,28.18,328.17,2018-03-22 12:07:30
5ba66d346be6e2116fed589d3d644346,4f3f2731dffc6342c607559b905e4201,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,99.9,0.0,99.9,2018-05-07 09:22:57
2f0edc89820744d9e9ff3b7ef7c936b7,40e26a46ed470562ca16ed2d686fae4a,81b6c7c058add831803fcbba6dcc1df2,bed_bath_table,99.9,12.43,112.33000000000001,2018-06-20 06:42:04
1962f977f7b7b5eb73a3c2c39bbc93b5,a154f40a53dbfc81340f0834f035e89e,a703f5ade6e4fae527357132230ea778,health_beauty,23.9,8.72,32.62,2017-01-26 16:28:04
5ec560222cf73999224c88e44327937c,fb7edc27ffa937fbe3721f0ecfb7c464,53759a2ecddad2bb87a079a1f1519f73,garden_tools,49.0,17.67,66.67,2017-11-26 20:20:35
26d5ab0752e2de19eee25118f25ccb74,7b3a2b1682c37d9df9e836d397b963a1,3f246bac2dc05206d0d5b6c637c7008f,pet_shop,259.9,51.42,311.32,2017-11-21 23:41:35
497463bc831a82dc0db5cdbb85c3a33b,4619492b155e0aa14feba59ad43194b3,6a09d996beaebffe169f70c614ac2485,computers_accessories,63.0,7.78,70.78,2017-12-22 12:59:18
97b4d83323a5917d5df6ff4581daaaec,7f89f97dcd89a2822583cfb3ab874788,d0f1f7d51273e157df6f34170c693c5a,furniture_bedroom,26.5,25.38,51.879999999999995,2018-02-28 10:35:28
2430d337cd4137d6647ae1afbcf88719,3737ee1839ce53aaae3de56a8a034ee2,09bf405af365a33db9915e95a433333a,housewares,58.9,19.6,78.5,2018-06-24 14:00:16
9b1936414d93398380f940b3f86edb5b,701f4ca7c23a770c833db304d7906b24,222efa72a47277d611b8b38d71149afd,housewares,6.0,15.1,21.1,2017-09-24 19:21:57
a87b2dc5f3c007dfa3f6ba803e332261,ad812ff30018174233b1f32d8f12349a,1669a8ef7e316417da468a3599115231,fashion_bags_accessories,39.99,18.38,58.370000000000005,2018-07-23 21:02:26
7d26f2a43dfbb0b9e5c39149593f3839,311ec637af917bce7b283b74754e2baf,5e26cbd45b83e411e82e3a8cafa8d951,baby,109.9,9.12,119.02000000000001,2018-03-31 20:43:05
fbae70a32d0f68cc7c48d802e69ecb7d,d213b2a00facc2c2a070d984aa6d69e0,acdff5faea9652b2230cbcf4d475a220,perfumery,109.8,18.65,128.45,2018-03-24 19:56:08
17e62f08a374da7740ffded4b25d4f31,1d450b71f24b14fefe1d31b16fc1155f,d696750e550fd0f733979dd7e5dff921,housewares,167.99,16.94,184.93,2017-07-17 14:12:04
00d0ff2017f9ea13dd7eec7470ca473a,3341e65ccc3a083fcc8775020854154f,1809be4f054d8243278d6c83207696ee,health_beauty,56.0,18.69,74.69,2018-06-18 11:12:41
a1b57552891d32e63b959ed210edad44,939eb45bd46d770f10b41d0ea2bcf68c,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,139.99,33.26,173.25,2017-04-24 16:27:05
f8b1f5bc1c01359c4cc4e611c257ff2b,ce2364608961bab62ec9fdb15166df40,d0349534ab9b46b98d13a53051310f24,computers_accessories,67.0,25.5,92.5,2018-01-20 13:57:51
99330d45c3ba6f45ad5745f6de036c5f,223f5e3208f2fa202a8ff706a4d9b206,e6e3140cdd035e915d6d4a9eae2ccead,auto,29.0,14.22,43.22,2017-10-17 10:16:16
55f48d94df188b3d4f74c9db5396b6db,a2db5b8ebecdcc046aba7a1991e73c6a,f95d9369ebf76f811194c72bd22ff244,furniture_decor,149.0,27.77,176.77,2018-04-08 10:10:10
02608b91ec6070ff5fcd4b63dd964232,d5f23b6e251fdf6e84267303b9b84561,aa280035c50ba62c746480a59045eec4,toys,30.5,7.78,38.28,2018-02-23 14:59:08
b449aa0c8526754fe10deb8c4596029e,ba8fc93c7aa6c13bda32e81cdfa174e1,cad2db5e318d7283a234c517b2f28a42,bed_bath_table,105.9,36.06,141.96,2017-12-26 21:33:17
af32671d0b8ce510a94d9111d97371d3,ccafbef5836bb3f6604cd55c75d54b4b,93c480c7d11c68ba0a71e850da61b674,computers_accessories,149.0,13.48,162.48,2018-03-13 06:30:45
237b7387b0657475c4aea69a0fdd6ab4,a517c2e33d74166672a1c9424c27cc49,064f1ab0fbfe1fffb87fbf1acb5d4af7,bed_bath_table,119.9,18.09,137.99,2017-07-04 22:16:43
eadacd4909367cdc58880cf410cb7c4c,a765d1107969e6412dc25b6529dbf582,7ce57d3b4580add21034625c406cfd6e,furniture_decor,59.99,16.86,76.85,2018-01-17 23:59:58
dd1bd072c709a5e654fd047560eba5aa,71b5cbb958bd657c21d085a0d8d93ed4,ae5cad88462eb7b7b61401e31c45618e,computers_accessories,15.0,15.1,30.1,2017-08-22 22:37:13
e21329e12892d716142c2f50ff54d816,f799a8e6f3abdb5c59d0ad4a5217f032,3516632e8f52b679ff83d1665ecc990e,computers_accessories,75.9,15.28,91.18,2017-06-09 20:31:21
98515e643e7cc228244834ea1b21a345,41ccf0d29107e844c5fcbddcf1dd3799,e9def91e99c8ecb7c5cef5e31506a056,toys,69.99,9.34,79.33,2017-12-26 12:57:03
6a07987ebcaf841bbb554ee257052acf,243292e3a15c617b5ea3ac0cb388c9a4,84ebb1fd3f66392b5fad4d56abc35f15,garden_tools,499.0,28.33,527.33,2017-11-12 19:43:04
cf41661584eda445aed5c0534bb31275,e69607605ceaebc6abb7a77d24cd3633,cac9e5692471a0700418aa3400b9b2b1,baby,124.99,14.62,139.60999999999999,2018-01-20 15:31:21
7e8fd0c601d51838d063e75482cbad9c,33af4cacd6d2dcf53a8ae1bae9e107b9,05ac001cdcd6e4a3cc1563efbc5a25fc,auto,198.0,9.95,207.95,2018-02-22 11:04:41
8cf18ab59e81ce7230e9bdb5a49d4c72,f7d31256e469e23436ff58bd91018dc5,154e7e31ebfa092203795c972e5804a6,health_beauty,23.99,15.1,39.089999999999996,2017-08-15 22:56:06
973bd34d8572bd529ef5b959c1429973,086f4c21c13b95fd8ccf0df6bc676e22,65a4190fb90003ec977a0b0db2a8db70,pet_shop,388.0,126.11,514.11,2018-06-16 20:34:30
bedff73fa5a137527ba9314cac93b7b3,78e1490a885fe6e9680acc9efc7af380,b5f7245e14a8a3d52f0a6e468971e6d9,books_general_interest,29.99,8.37,38.36,2018-07-18 12:00:35
c5d58ec8e7e7184d9a9d42b75ffa002d,18e42e6a3b2022561588b6d32c036b52,4abef02c9dfc89006cb3d501d1f291c1,baby,50.0,16.05,66.05,2017-02-12 12:30:04
6ace7c2a595a57867f443b5d3d1a7607,986328873061709d5300337ab4894fe8,88bcd4cc43e257bf69ac62b2540f1c14,watches_gifts,33.5,18.23,51.730000000000004,2018-05-08 14:03:31
47cb08d5bac6105ae32587814fca96ca,b6368ca0f56d4632f44d58ca431487b2,f75b94ae22e65bec6b67d9652ef8387c,computers_accessories,34.99,14.1,49.09,2018-02-11 14:07:45
f4f27728bc1b0f7edcf725ffdcdf7ce4,0742a36c7ba2c76b3326f3d6acd9fc7c,bd43ce19089eb3d0631afdc559a57b3e,cool_stuff,139.4,38.19,177.59,2018-08-20 12:34:50
b4411c4be4f9514e53fe707972f98685,ba4a2d569bc0439747d4846bb939e323,8b75356a402f017bf41f1000d514f942,auto,122.0,12.35,134.35,2017-12-21 22:50:13
d87565906f3fd865c7d42113ba3bc703,fbf020c341e434544b597f36567c44da,c21afe62d4629a660593fd9b5e6223bb,telephony,29.99,15.1,45.089999999999996,2017-09-11 13:06:16
cbc7b0f111cacfc370868186ac364edb,01e16f5204e8741494af3d5b4c355128,ac7e25ab6b98f4508fcc4f5a85740011,sports_leisure,83.99,8.75,92.74,2018-06-30 11:07:54
5691a076ef144cb3bb777a3eb18b77d1,20f758e9dba50eff29eb3fdfb3bae053,7ace8e994998f636a12d3cdc71c6b942,computers_accessories,29.9,15.1,45.0,2017-08-24 08:44:17
bc3b41b122d09bb7f293e287bb496235,8dca32263f9981caeed36ea29320bbda,149e60a7a51b85a834c055f8025ae3e5,housewares,25.0,7.94,32.94,2017-08-18 00:33:44
3509224a7a910767e8a92664b540fb48,7c9bb8bff624ecf6de67f46280b194b2,4fcb3d9a5f4871e8362dfedbdb02b064,auto,143.8,24.0,167.8,2017-04-26 10:42:17
a82dcbafd23833baa1a6f5328cedf5a2,442a8d84f052ca755b763932022a8bdf,6a057a401eab3b3cb8083d9e42972233,health_beauty,149.9,12.14,162.04000000000002,2018-03-13 19:30:50
ab61bc2f1cfb5d35ddec00c374c09970,7961bd238ef76f1e6defc5e33bc9457d,3dc485b15eb3f5a61fab4f5ed17cc24d,toys,149.99,26.08,176.07,2017-11-13 09:06:38
98de0bad1834d3a90eb4180333a4fd2d,ced61c5cb8db0e02a11af8e5a2f3deea,657491063e8a63247a108a4d9cedf020,toys,99.9,16.95,116.85000000000001,2017-11-12 21:29:12
15e6974ce19cb7d0b8483c30c071dbb5,bd6aa8a8ba9ecfb04556f483d00ca520,6c321ed0f47858a8650f4104771224b5,watches_gifts,49.0,14.1,63.1,2017-11-28 14:49:26
3e9bdc72197be8d2881273a27efc207d,58c6845f76a94d9d8413b051ae4c9d46,870bcc6c58e03ca658cfdd13db4bbe28,computers_accessories,139.9,13.64,153.54000000000002,2018-07-31 10:27:34
9c14756d0113f66be55ca07456df3393,579ed05e977f9e95c98a761d7ecb086d,84f456958365164420cfc80fbe4c7fab,bed_bath_table,84.9,14.9,99.80000000000001,2018-07-10 18:35:18
2bafb039d56c1fc02e0aba4ef03e0008,02c14c4a48266b1cbb810a491954e97d,7bf115809ab249f1bf0fa92d72e0baf8,computers_accessories,40.5,12.94,53.44,2018-06-12 13:15:06
5e833b9eafdac5a15f42dc98f8753607,33eff75e6f663a1d7c7802140f59f785,6f6019a14b83ba9efe11fabe73eb094b,home_appliances,20.0,12.79,32.79,2018-05-31 09:59:14
c8ee25817be1ba8d4baa1d441aff6d48,9c770082c3231d8cc46aa872c037b9d2,db580783a754f97648c304e049cf4d76,garden_tools,52.99,13.95,66.94,2018-08-12 19:56:59
d5a9c802f335dab69b88e69434d0dd43,8078795898cf354a167e8832f263774f,a92930c327948861c015c919a0bcb4a8,watches_gifts,78.0,19.24,97.24,2018-03-08 11:38:27
5f2b11a0394b442df7e5f4419d5f9f2c,289fb34f7ddd8341499fa6d01022c84a,bb50f2e236e5eea0100680137654686c,health_beauty,325.0,20.96,345.96,2018-03-08 16:52:11
1b3d11cf9f92c0f7baf627ab059621f8,85ed641fe825f188f1a67b317b5f540c,b68cf84ede4fd1e14b1740de5b727d55,health_beauty,636.0,30.71,666.71,2017-01-06 23:31:23
80176445f6976a30f014195eb46053c1,fa5f6226717c8c528fa82574b1ce9836,30ac6df06dc59ad72cf2f158fc2d904c,housewares,120.0,48.28,168.28,2018-03-05 14:31:20
2720322b26b3ddc8467925c74b7d7c9d,15b9cc23661eb24b89179be3fc9e43e3,effd1d6e0c3a3b8e3e164a2ec33ff523,sports_leisure,278.0,28.03,306.03,2018-03-17 11:54:22
cd1709e97dc100d3eea6e801ca6f3a29,30655cf58eb5718f546e6dabc8a860dd,8317b177579dd27ff068b83205e2169b,cool_stuff,157.0,18.98,175.98,2018-06-03 22:11:27
c41d21819a5e971c0402f04c9c747eae,a2c9a4aae3b2c75dfb89679071ae92a7,e0b5cfe78d53b28a2f5e9c2145bfd30e,construction_tools_construction,189.0,9.68,198.68,2018-03-31 12:09:05
b86cef4892346edbcea1de0da1f3b8af,477ba7008fa296dafcedb37b8bd9b702,c32b1155b886162db8e1ec114699a799,bed_bath_table,56.99,16.16,73.15,2017-10-06 14:00:56
6611608e934a8edf2e2b60c424a3768a,5218875179c3ec602d5a78906fa23fd4,de1eee6c50298db6028af08bd88a702a,housewares,49.9,9.34,59.239999999999995,2017-11-26 18:07:53
12907443c80937b0793096099e22990d,14ff02bb0043f9bbf84858c7aad8a05f,98d8b8d9df31604bf471f6d9483e94f5,health_beauty,85.05,16.85,101.9,2018-02-04 17:44:16
7b5128e25d9aecefbe3ed7b42f1daeb4,e17fbd2f4fd5efb2fec96e91cf9b20de,d35839b7d99e82c6541eae7a3cc1f527,stationery,29.7,22.14,51.84,2018-08-07 12:06:54
5f7252bf13701d879f6fc28e72b71a9b,70136d50614636d92e9a66bd6058151f,47cd48073d67f91f09cb5ef9496c920b,bed_bath_table,90.0,15.39,105.39,2017-07-10 11:15:03
dc35c2c8b79ef8d3bd5f7e67ebc94051,aa0d80b41be425e96ce61d7342d2a871,230aa1590e1e7bc88252d8f1649109c2,bed_bath_table,203.0,23.48,226.48,2018-06-08 15:49:27
ccebcd5c2e0f34354c3a594331678a52,019a09b9518cccb899cde6033ca0af68,1697727d6c82c23c7149c6c773683d2c,sports_leisure,159.0,20.6,179.6,2018-02-12 10:09:45
d951a2eceb245c4227c3d633d4a440f2,d89d01207332ba4362dad5ba73b8c00c,d8bec459af8ceb11a8177037828ad1a2,fashion_bags_accessories,575.99,18.79,594.78,2017-06-14 02:03:11
3c74b996c9db669050e3daf79f49d71d,00426311a53f3c052943c88b692a3be2,44a34214a57dc373dcd80f54c919d006,sports_leisure,29.5,16.11,45.61,2017-12-13 15:35:25
c41156a66829f82ecae077059c6ec307,12b16a48c796ee39d12b58170a6cf178,56be1c4161cca988cfebc66dc35b4feb,housewares,51.0,19.55,70.55,2018-06-11 23:08:58
2caf51ea139cc9003d6dee63bfea1106,6f3edfd86311ca018da6e04aef89fe79,c6336fa91fbd87c359e44f5dca5a90ed,sports_leisure,45.9,15.23,61.129999999999995,2018-03-14 18:09:43
33ec97b423d769023dbd71f138aca94a,728b0d27ba5108af500fed741b7be449,7c20caef078d055077dcf2c8a6f49b46,cool_stuff,340.0,5.47,345.47,2017-10-30 21:53:24
5026ddae0cd10e29c5d2f0f37f2fe917,585a173e6339ccb640d466db50b28325,fa08007a5f2571aab6bdad71881ee0d8,cool_stuff,82.99,23.16,106.14999999999999,2018-06-07 14:44:23
a6476259927be2539b760baec362ce92,fa7dffdd159e0b0d624a60f7b72497a5,6bbe55cf8f85c87b6eebb775a53402f4,tablets_printing_image,69.9,9.27,79.17,2017-12-14 00:03:51
fbf352b18a26c6a86a53cca922facd25,ddf7f01125cf17e84de173d4d8112035,9ecb510f43c3b1502981c262624e98c8,furniture_decor,54.9,20.87,75.77,2018-01-28 20:42:29
5756c4e74ecff88dc1447cb5da9411ec,1b971c95893767cdf1cd202fcb892bcd,aa280035c50ba62c746480a59045eec4,toys,39.9,7.78,47.68,2017-06-25 16:57:24
88619b87b77a72ba17043ae30bd6378e,603b593ecf6cab6b621a15778354688b,d00f6c52d2730de05fb409f09ab6e732,housewares,44.99,13.08,58.07,2017-12-06 18:03:50
7516210b50a463ba7955ad0d32b9f012,cb075f8f1f97f6c54d2c2ea85336e815,c20a3f598c16d77249da67e81caa8317,housewares,42.0,15.11,57.11,2018-01-10 18:06:40
a64c966ded5ec513f096d9c253e03bea,7e6d20f2d20b0cead59ad7024415798c,a12c9204f6f9e90ad1d8ba5571fbfed2,computers_accessories,29.99,8.72,38.71,2018-02-22 13:25:37
4369045e59969c285151e194c6ff699e,9df76debbc42f3b3bcc458fad0f4eed9,d199462b8361a3e047e64595bce5b6ea,stationery,75.0,15.29,90.28999999999999,2017-10-28 12:09:33
635d6eda3af27d4cdcee17a82b7aca92,bdbe54565d106f2e7717db1c4334c6c6,967ec52b0c55fe9ccde964df30cef64e,housewares,48.9,13.66,62.56,2017-05-19 16:38:56
6fcb95e455e8f30ce414c08f4a31ccd5,ef1a418be86c78a53772a03837ca33e0,1b9c9c11fdac157197ea45527ffabae2,sports_leisure,219.0,14.55,233.55,2017-08-30 11:09:50
5854e79825b6bb53dcf1afdf5568a404,de7120cd5e3d02e79031699729b785c0,fb0a00a46641c9bc4fb44ce7f230de57,perfumery,395.9,18.21,414.10999999999996,2017-11-06 16:55:54
886ddb536ba82bd61a9d3ddbf5d0e73d,332d12b9a5ece1b7e661271928d232ca,f5caa36f71f444c6508c84818cab5641,toys,19.9,13.37,33.269999999999996,2017-09-05 18:21:26
c5f0b9e8bd23e3d37855d76739573355,2d168556d327700dc590e84a3b12112d,de1eee6c50298db6028af08bd88a702a,housewares,59.9,16.18,76.08,2018-02-05 17:50:38
f2a368e50c1c94d8f9545b80031f0e7a,af30cba70ea89e6a63b8db49eb9b7b1e,5a7373ba4c9b3e13513ded06cd1986c4,sports_leisure,33.49,18.33,51.82,2018-07-17 19:25:36
168d3552147af1da6282c46975968c45,5f009a508f2a4bff928bae59151e9587,cd489785324bc65510f5a0ea2382f1d3,housewares,70.0,6.76,76.76,2017-07-17 15:14:19
